trace_id,test_id,category,success,total_input_tokens,total_output_tokens,total_thinking_tokens,avg_input_tokens_per_step,avg_output_tokens_per_step,avg_thinking_tokens_per_step,total_llm_latency_sec,step_count,turn_count,error,runtime_error_count,tool_error_count,tool_call_count,avg_tool_calls_per_turn,redundant_tool_calls,context_growth_total,avg_context_growth_per_turn,avg_context_growth_per_step,self_corrected_runtime,self_corrected_tool,avg_input_tokens_per_turn,avg_output_tokens_per_turn,avg_thinking_tokens_per_turn,avg_llm_latency_per_turn_sec,avg_llm_latency_per_step_sec,total_cost,meta_category,run_id
b8227d961f24642920bdeb878d5422d2,multi_turn_miss_param_31,multi_turn_miss_param,0,26334,486,4032,5266.8,97.2,806.4,47.368,5,3,0,0,0,2,0.6666666666666666,1,645,322.5,161.25,0,0,8778.0,162.0,1344.0,15.789333333333332,9.4736,0.0156195,multi_turn,2
b828071e70adab5945fd59ded1748cad,simple_python_50,simple_python,0,1009,65,448,1009.0,65.0,448.0,42.399,1,1,0,0,0,1,1.0,0,1009,1009.0,0.0,0,0,1009.0,65.0,448.0,42.399,42.399,0.0012782499999999,single_turn,2
b83a92263e0ffd016183969eeecbd8f5,live_multiple_726-166-1,live_multiple,1,1215,50,384,1215.0,50.0,384.0,6.085,1,1,0,0,0,1,1.0,0,1215,1215.0,0.0,0,0,1215.0,50.0,384.0,6.085,6.085,0.00117175,single_turn,2
b8940b95e91f2c78c472944e81ec0ace,irrelevance_89,irrelevance,0,946,180,1024,946.0,180.0,1024.0,20.047,1,1,0,0,0,1,1.0,0,946,946.0,0.0,0,0,946.0,180.0,1024.0,20.047,20.047,0.0026445,irrelevance,2
b8a41e37e264a641e7ee141ba71281fe,live_irrelevance_97-2-85,live_irrelevance,1,2219,172,832,1109.5,86.0,416.0,16.686,2,1,0,0,0,1,1.0,0,257,257.0,257.0,0,0,2219.0,172.0,832.0,16.686,8.343,0.00256275,irrelevance,2
b8a8a33e4f0270d3aed2d0be841c99a3,irrelevance_33,irrelevance,0,920,41,512,920.0,41.0,512.0,13.885,1,1,0,0,0,1,1.0,0,920,920.0,0.0,0,0,920.0,41.0,512.0,13.885,13.885,0.001336,irrelevance,2
b8b98bb445753ee31464c4426e47f1a3,live_irrelevance_527-162-2,live_irrelevance,0,993,59,512,496.5,29.5,256.0,7.377,2,2,0,0,0,1,0.5,0,993,993.0,0.0,0,0,496.5,29.5,256.0,3.6885,3.6885,0.00139025,irrelevance,2
b8c2d9d41456a222377269c7098ba01e,multi_turn_base_122,multi_turn_base,1,26061,273,1344,3257.625,34.125,168.0,25.756000000000004,8,4,0,0,0,4,1.0,3,464,154.66666666666666,66.28571428571429,0,0,6515.25,68.25,336.0,6.439000000000001,3.2195000000000005,0.00974925,multi_turn,2
b8d52dbe811efbe3471487138ac6b217,live_multiple_230-103-1,live_multiple,0,2537,78,1472,1268.5,39.0,736.0,20.944,2,1,0,0,0,1,1.0,0,143,143.0,143.0,0,0,2537.0,78.0,1472.0,20.944,10.472,0.0037342499999999,single_turn,2
b8e84c6f6b8e5afc2c608dd552fc4f52,live_simple_154-95-11,live_simple,0,989,66,640,989.0,66.0,640.0,9.897,1,1,0,0,0,1,1.0,0,989,989.0,0.0,0,0,989.0,66.0,640.0,9.897,9.897,0.00165925,single_turn,2
b9020368d6e70e9d8eb76b805f3161d3,live_multiple_443-144-3,live_multiple,1,1928,56,576,1928.0,56.0,576.0,7.602,1,1,0,0,0,1,1.0,0,1928,1928.0,0.0,0,0,1928.0,56.0,576.0,7.602,7.602,0.001746,single_turn,2
b912bf74a3563ed8f09cc99224dba6f4,live_irrelevance_184-31-3,live_irrelevance,1,2999,83,2048,1499.5,41.5,1024.0,38.05,2,1,0,0,0,1,1.0,0,193,193.0,193.0,0,0,2999.0,83.0,2048.0,38.05,19.025,0.00501175,irrelevance,2
b913ff6920686eb5822daa02bd1998df,multi_turn_miss_func_185,multi_turn_miss_func,0,64425,1561,15040,5368.75,130.08333333333334,1253.3333333333333,154.527,12,1,0,0,0,12,12.0,11,1560,1560.0,141.8181818181818,0,0,64425.0,1561.0,15040.0,154.527,12.877249999999998,0.04930825,multi_turn,2
b91766d2585d8bebcfecd37d6cdd440c,live_multiple_813-176-4,live_multiple,1,1069,56,448,1069.0,56.0,448.0,8.622,1,1,0,0,0,1,1.0,0,1069,1069.0,0.0,0,0,1069.0,56.0,448.0,8.622,8.622,0.00127525,single_turn,2
b927903bf5a18f51ad0a71459cbc0d85,multiple_63,multiple,1,1092,50,384,1092.0,50.0,384.0,7.765,1,1,0,0,0,1,1.0,0,1092,1092.0,0.0,0,0,1092.0,50.0,384.0,7.765,7.765,0.001141,single_turn,2
b93e1ea090e594ad70faf9f45cdf5734,simple_python_32,simple_python,1,953,45,384,953.0,45.0,384.0,6.729,1,1,0,0,0,1,1.0,0,953,953.0,0.0,0,0,953.0,45.0,384.0,6.729,6.729,0.00109625,single_turn,2
b9425daec22426213e7c3939ca2d9173,simple_java_78,simple_java,0,998,54,768,998.0,54.0,768.0,14.383,1,1,0,0,0,1,1.0,0,998,998.0,0.0,0,0,998.0,54.0,768.0,14.383,14.383,0.0018935,single_turn,2
b945eaa375090132f822963ed7fb21c7,live_irrelevance_269-57-4,live_irrelevance,1,3287,41,1280,1643.5,20.5,640.0,22.612,2,1,0,0,0,1,1.0,0,111,111.0,111.0,0,0,3287.0,41.0,1280.0,22.612,11.306,0.00346375,irrelevance,2
b95c990e679442c8e77c6ca2fe5a4511,live_irrelevance_181-31-0,live_irrelevance,1,3035,144,1280,1517.5,72.0,640.0,24.041,2,1,0,0,0,1,1.0,0,169,169.0,169.0,0,0,3035.0,144.0,1280.0,24.041,12.0205,0.0036067499999999,irrelevance,2
b967797bc1d918f6e47cbc5ae20c68a6,simple_java_0,simple_java,1,993,51,832,993.0,51.0,832.0,11.225,1,1,0,0,0,1,1.0,0,993,993.0,0.0,0,0,993.0,51.0,832.0,11.225,11.225,0.00201425,single_turn,2
b978f187ade0b818c944a07475b89679,multi_turn_miss_param_114,multi_turn_miss_param,1,53587,578,2880,4465.583333333333,48.16666666666666,240.0,41.616,12,6,0,0,0,6,1.0,5,828,165.6,75.27272727272727,0,0,8931.166666666666,96.33333333333331,480.0,6.936,3.468,0.02031275,multi_turn,2
b97a5fe14e8eddeb6ed0f389c7cf885a,multi_turn_miss_func_38,multi_turn_miss_func,0,26207,791,10944,3743.857142857143,113.0,1563.428571428571,112.425,7,2,0,0,5,6,3.0,5,1092,1092.0,182.0,0,0,13103.5,395.5,5472.0,56.212500000000006,16.060714285714287,0.0300217499999999,multi_turn,2
b98f0d76eda5655e981fc0ffbf3649ef,live_multiple_606-158-12,live_multiple,0,1296,62,384,1296.0,62.0,384.0,6.12,1,1,0,0,0,1,1.0,0,1296,1296.0,0.0,0,0,1296.0,62.0,384.0,6.12,6.12,0.001216,single_turn,2
b992f9ed474969672a14c890dd1eeb6a,multi_turn_miss_param_88,multi_turn_miss_param,0,57048,750,5056,6338.666666666667,83.33333333333333,561.7777777777778,60.425,9,4,0,0,1,5,1.25,4,1145,381.6666666666667,143.125,0,0,14262.0,187.5,1264.0,15.10625,6.7138888888888895,0.025874,multi_turn,2
b996ccf1dae9105691ecda287512beb3,multi_turn_base_140,multi_turn_base,0,40358,455,2624,4484.222222222223,50.55555555555556,291.55555555555554,39.33299999999999,9,4,0,0,0,5,1.25,4,740,246.66666666666663,92.5,0,0,10089.5,113.75,656.0,9.833249999999998,4.370333333333332,0.0162475,multi_turn,2
b999130eae1380c44cc4a3e949474579,live_irrelevance_127-11-2,live_irrelevance,0,1333,90,448,1333.0,90.0,448.0,8.871,1,1,0,0,0,1,1.0,0,1333,1333.0,0.0,0,0,1333.0,90.0,448.0,8.871,8.871,0.00140925,irrelevance,2
b9a338590795764862a488858f7c2c93,live_multiple_59-22-6,live_multiple,0,1442,70,1920,1442.0,70.0,1920.0,22.972,1,1,0,0,0,1,1.0,0,1442,1442.0,0.0,0,0,1442.0,70.0,1920.0,22.972,22.972,0.0043405,single_turn,2
b9a3fc78b6962c49197349d1b3a5a919,multi_turn_long_context_14,multi_turn_long_context,1,37130,271,2816,4641.25,33.875,352.0,41.57,8,4,0,0,0,4,1.0,3,649,216.33333333333331,92.71428571428572,0,0,9282.5,67.75,704.0,10.3925,5.19625,0.0154564999999999,multi_turn,2
b9bdd821e7f63786a2079d6b6cbf1ec8,live_irrelevance_395-81-56,live_irrelevance,1,2936,99,1728,1468.0,49.5,864.0,29.389,2,1,0,0,0,1,1.0,0,218,218.0,218.0,0,0,2936.0,99.0,1728.0,29.389,14.6945,0.004388,irrelevance,2
b9cb97041f69b9c26f651f8789fc94b0,live_irrelevance_795-304-0,live_irrelevance,1,2847,398,1088,1423.5,199.0,544.0,22.091,2,1,0,0,0,1,1.0,0,465,465.0,465.0,0,0,2847.0,398.0,1088.0,22.091,11.0455,0.0036837499999999,irrelevance,2
b9db3ed7a252ca338ee48e299f91fbef,simple_python_293,simple_python,1,1004,59,704,1004.0,59.0,704.0,11.31,1,1,0,0,0,1,1.0,0,1004,1004.0,0.0,0,0,1004.0,59.0,704.0,11.31,11.31,0.001777,single_turn,2
ba11c112fcb2d4c178e79f590b9ed5da,live_simple_103-61-1,live_simple,1,1082,62,640,1082.0,62.0,640.0,14.092,1,1,0,0,0,1,1.0,0,1082,1082.0,0.0,0,0,1082.0,62.0,640.0,14.092,14.092,0.0016744999999999,single_turn,2
ba1deac3985ba6a5f346565ff6078c90,multi_turn_base_176,multi_turn_base,0,20317,293,1216,5079.25,73.25,304.0,22.404,4,2,0,0,0,2,1.0,1,415,415.0,138.33333333333334,0,0,10158.5,146.5,608.0,11.201999999999998,5.600999999999999,0.0080972499999999,multi_turn,2
ba4761100439a4c8975a4297040bb784,multi_turn_miss_func_5,multi_turn_miss_func,0,67451,723,9216,5620.916666666667,60.25,768.0,103.25,12,5,0,0,2,7,1.4,6,1413,353.25,128.45454545454547,0,0,13490.2,144.6,1843.2,20.65,8.604166666666666,0.03674075,multi_turn,2
ba48d143563746bbae6d0be5b303f0e2,live_multiple_228-102-0,live_multiple,1,1413,69,192,1413.0,69.0,192.0,5.125,1,1,0,0,0,1,1.0,0,1413,1413.0,0.0,0,0,1413.0,69.0,192.0,5.125,5.125,0.00087525,single_turn,2
ba49f19df2aead6ee1570264f6a44532,simple_python_111,simple_python,1,930,48,256,930.0,48.0,256.0,5.663,1,1,0,0,0,1,1.0,0,930,930.0,0.0,0,0,930.0,48.0,256.0,5.663,5.663,0.0008404999999999,single_turn,2
ba5fa72bba68ec5c41c7818110a09861,live_simple_0-0-0,live_simple,1,953,47,448,953.0,47.0,448.0,7.324,1,1,0,0,0,1,1.0,0,953,953.0,0.0,0,0,953.0,47.0,448.0,7.324,7.324,0.00122825,single_turn,2
ba85a16c49f4004af0b9c9d234cf612a,multi_turn_long_context_198,multi_turn_long_context,0,12449,498,1984,6224.5,249.0,992.0,24.71,2,1,0,0,0,1,1.0,0,1191,1191.0,1191.0,0,0,12449.0,498.0,1984.0,24.71,12.355,0.00807625,multi_turn,2
ba8ac4933ff1ccb8818cf17d81c0add8,live_multiple_706-164-22,live_multiple,1,1410,45,448,1410.0,45.0,448.0,10.026,1,1,0,0,0,1,1.0,0,1410,1410.0,0.0,0,0,1410.0,45.0,448.0,10.026,10.026,0.0013385,single_turn,2
ba8b0790f9ada1ab9a8e80c6d40ab79e,multi_turn_miss_param_91,multi_turn_miss_param,0,131071,1905,14400,6553.55,95.25,720.0,182.66,20,1,0,0,1,20,20.0,19,2950,2950.0,155.26315789473685,0,0,131071.0,1905.0,14400.0,182.66,9.133,0.06537775,multi_turn,2
ba8b15e93cfa26842f4c2f9ae53ad867,multi_turn_base_123,multi_turn_base,1,26354,235,1664,3294.25,29.375,208.0,28.659,8,4,0,0,0,4,1.0,3,456,152.0,65.14285714285714,0,0,6588.5,58.75,416.0,7.16475,3.582375,0.0103865,multi_turn,2
ba8ce83c19a741d21dd00106749406d5,multi_turn_miss_param_38,multi_turn_miss_param,1,22415,453,3968,3735.8333333333335,75.5,661.3333333333334,38.902,6,3,0,0,1,3,1.0,2,645,322.5,129.0,0,1,7471.666666666667,151.0,1322.6666666666667,12.967333333333334,6.483666666666667,0.01444575,multi_turn,2
ba9e009c6d9df2bcb802d36fbe1667ea,simple_python_51,simple_python,0,976,61,768,976.0,61.0,768.0,12.244,1,1,0,0,0,1,1.0,0,976,976.0,0.0,0,0,976.0,61.0,768.0,12.244,12.244,0.001902,single_turn,2
baa3851054be26a74b58bf88f8a1dcb0,live_irrelevance_650-205-4,live_irrelevance,1,1659,137,1280,1659.0,137.0,1280.0,26.392,1,1,0,0,0,0,0.0,0,1659,1659.0,0.0,0,0,1659.0,137.0,1280.0,26.392,26.392,0.00324875,irrelevance,2
baa8a89ffe51c974dac3f341d324b2b6,live_irrelevance_872-357-0,live_irrelevance,1,1069,622,1088,1069.0,622.0,1088.0,26.414,1,1,0,0,0,0,0.0,0,1069,1069.0,0.0,0,0,1069.0,622.0,1088.0,26.414,26.414,0.00368725,irrelevance,2
bac8d3d316c8432743dfa8f278172ed9,live_irrelevance_323-76-21,live_irrelevance,0,1345,53,704,1345.0,53.0,704.0,18.045,1,1,0,0,0,1,1.0,0,1345,1345.0,0.0,0,0,1345.0,53.0,704.0,18.045,18.045,0.00185025,irrelevance,2
bae32369b7de228615073fbcf606d916,multiple_122,multiple,1,1262,57,448,1262.0,57.0,448.0,8.174,1,1,0,0,0,1,1.0,0,1262,1262.0,0.0,0,0,1262.0,57.0,448.0,8.174,8.174,0.0013254999999999,single_turn,2
bae5f463c30baf35f64f934b23e2cf75,live_multiple_823-177-6,live_multiple,0,1585,54,960,1585.0,54.0,960.0,11.887,1,1,0,0,0,1,1.0,0,1585,1585.0,0.0,0,0,1585.0,54.0,960.0,11.887,11.887,0.0024242499999999,single_turn,2
baf20ff7965554a5f5dc3ca8bb8fc228,live_multiple_25-6-0,live_multiple,0,2315,57,576,2315.0,57.0,576.0,12.459,1,1,0,0,0,1,1.0,0,2315,2315.0,0.0,0,0,2315.0,57.0,576.0,12.459,12.459,0.00184475,single_turn,2
bb149462bf3d2cf862cbafbb05f38852,live_irrelevance_705-231-0,live_irrelevance,1,3661,105,640,1830.5,52.5,320.0,14.207,2,1,0,0,0,1,1.0,0,237,237.0,237.0,0,0,3661.0,105.0,640.0,14.207,7.1035,0.00240525,irrelevance,2
bb2273751a2934ac07f63f8e8ea72b7d,live_multiple_227-101-0,live_multiple,1,1538,71,640,1538.0,71.0,640.0,9.644,1,1,0,0,0,1,1.0,0,1538,1538.0,0.0,0,0,1538.0,71.0,640.0,9.644,9.644,0.0018064999999999,single_turn,2
bb347dbdd5ab180c2d16a3b27213328e,live_multiple_412-141-1,live_multiple,1,1508,91,896,1508.0,91.0,896.0,13.577,1,1,0,0,0,1,1.0,0,1508,1508.0,0.0,0,0,1508.0,91.0,896.0,13.577,13.577,0.002351,single_turn,2
bb44b5e87d504f871bbc9d26eb6052de,simple_python_217,simple_python,1,981,65,512,981.0,65.0,512.0,8.458,1,1,0,0,0,1,1.0,0,981,981.0,0.0,0,0,981.0,65.0,512.0,8.458,8.458,0.0013992499999999,single_turn,2
bb635e6a423e4dcfb7608feba387ee84,multi_turn_miss_param_80,multi_turn_miss_param,0,122813,2556,11712,6463.8421052631575,134.52631578947367,616.421052631579,161.05799999999996,19,6,0,0,3,13,2.1666666666666665,12,1691,338.2,93.94444444444444,0,0,20468.83333333333,426.0,1952.0,26.842999999999996,8.476736842105261,0.05923925,multi_turn,2
bb737f1b1f80194f18220153940e015d,multi_turn_miss_param_119,multi_turn_miss_param,1,40271,455,2944,4474.555555555556,50.55555555555556,327.1111111111111,38.284,9,5,0,0,0,4,0.8,3,636,159.0,79.5,0,0,8054.2,91.0,588.8,7.6568,4.253777777777778,0.01686575,multi_turn,2
bb87fba4ca83592547d26f904cbd01ad,multiple_2,multiple,0,1019,16,192,1019.0,16.0,192.0,3.666,1,1,0,0,0,0,0.0,0,1019,1019.0,0.0,0,0,1019.0,16.0,192.0,3.666,3.666,0.00067075,single_turn,2
bb884711cd50117e5608c8b673f2d410,simple_python_16,simple_python,1,957,49,768,957.0,49.0,768.0,10.283,1,1,0,0,0,1,1.0,0,957,957.0,0.0,0,0,957.0,49.0,768.0,10.283,10.283,0.00187325,single_turn,2
bb8b317d490ae0c5c17a8b80edd15d22,live_multiple_341-133-5,live_multiple,1,1476,66,640,1476.0,66.0,640.0,11.86,1,1,0,0,0,1,1.0,0,1476,1476.0,0.0,0,0,1476.0,66.0,640.0,11.86,11.86,0.0017809999999999,single_turn,2
bb9fb2f8fa9d930eb8474de383c9202c,live_irrelevance_240-44-0,live_irrelevance,0,1008,51,640,1008.0,51.0,640.0,16.441,1,1,0,0,0,1,1.0,0,1008,1008.0,0.0,0,0,1008.0,51.0,640.0,16.441,16.441,0.001634,irrelevance,2
bb9fe86ffcb0c6b552b7949b8013695e,live_irrelevance_98-2-86,live_irrelevance,1,2062,52,832,1031.0,26.0,416.0,11.58,2,1,0,0,0,1,1.0,0,142,142.0,142.0,0,0,2062.0,52.0,832.0,11.58,5.79,0.0022835,irrelevance,2
bba38c9697e5403addb3960a5cd07370,simple_python_66,simple_python,1,949,55,320,949.0,55.0,320.0,7.935,1,1,0,0,0,1,1.0,0,949,949.0,0.0,0,0,949.0,55.0,320.0,7.935,7.935,0.00098725,single_turn,2
bbaa06708b0dced7e1de6647d0d72915,live_simple_138-91-0,live_simple,1,1023,66,512,1023.0,66.0,512.0,8.497,1,1,0,0,0,1,1.0,0,1023,1023.0,0.0,0,0,1023.0,66.0,512.0,8.497,8.497,0.00141175,single_turn,2
bbb0160389fb31c8fff450d9acc14cb6,live_multiple_819-177-2,live_multiple,1,1606,64,1024,1606.0,64.0,1024.0,18.706,1,1,0,0,0,1,1.0,0,1606,1606.0,0.0,0,0,1606.0,64.0,1024.0,18.706,18.706,0.0025775,single_turn,2
bbb8c53938fcec624cd902411b3a33d5,live_multiple_286-129-1,live_multiple,1,1364,54,1216,1364.0,54.0,1216.0,14.586,1,1,0,0,0,1,1.0,0,1364,1364.0,0.0,0,0,1364.0,54.0,1216.0,14.586,14.586,0.002881,single_turn,2
bbc1270ba82633f0fc618aa12c80a714,simple_python_17,simple_python,1,924,49,896,924.0,49.0,896.0,17.373,1,1,0,0,0,1,1.0,0,924,924.0,0.0,0,0,924.0,49.0,896.0,17.373,17.373,0.002121,single_turn,2
bbf8a5e4e2a91ba698d6e0bd15ec92f7,irrelevance_141,irrelevance,1,932,870,1728,932.0,870.0,1728.0,50.015,1,1,0,0,0,0,0.0,0,932,932.0,0.0,0,0,932.0,870.0,1728.0,50.015,50.015,0.005429,irrelevance,2
bbfaacfcaeb76beea94efffa47e9f1c7,live_irrelevance_116-7-6,live_irrelevance,1,2058,83,1664,1029.0,41.5,832.0,31.489,2,1,0,0,0,1,1.0,0,146,146.0,146.0,0,0,2058.0,83.0,1664.0,31.489,15.7445,0.0040085,irrelevance,2
bc0e92aea73b5237930c490e63666a83,multiple_81,multiple,1,1091,60,384,1091.0,60.0,384.0,13.391,1,1,0,0,0,1,1.0,0,1091,1091.0,0.0,0,0,1091.0,60.0,384.0,13.391,13.391,0.0011607499999999,single_turn,2
bc18828b40a17a14427aa8f40502db4f,live_multiple_162-63-1,live_multiple,0,1443,61,384,1443.0,61.0,384.0,7.871,1,1,0,0,0,1,1.0,0,1443,1443.0,0.0,0,0,1443.0,61.0,384.0,7.871,7.871,0.00125075,single_turn,2
bc19806c37f344d9cbfa45a629e3098d,live_simple_93-54-0,live_simple,1,914,45,320,914.0,45.0,320.0,9.069,1,1,0,0,0,1,1.0,0,914,914.0,0.0,0,0,914.0,45.0,320.0,9.069,9.069,0.0009584999999999,single_turn,2
bc19f13c2bf48d6516c3369e4e9a4792,live_irrelevance_183-31-2,live_irrelevance,0,2965,120,512,1482.5,60.0,256.0,10.764,2,1,0,0,0,2,2.0,1,165,165.0,165.0,0,0,2965.0,120.0,512.0,10.764,5.382000000000001,0.00200525,irrelevance,2
bc3b8ae1e82a3516f1fe9d61daf1408f,irrelevance_237,irrelevance,1,2077,102,1216,1038.5,51.0,608.0,21.433,2,1,0,0,0,1,1.0,0,165,165.0,165.0,0,0,2077.0,102.0,1216.0,21.433,10.7165,0.00315525,irrelevance,2
bc551cb3118115c9da8f6a0f6c0658ad,live_multiple_612-159-5,live_multiple,1,1531,58,832,1531.0,58.0,832.0,14.171,1,1,0,0,0,1,1.0,0,1531,1531.0,0.0,0,0,1531.0,58.0,832.0,14.171,14.171,0.0021627499999999,single_turn,2
bc9fbc39133960240ac79b9a409527a8,irrelevance_46,irrelevance,0,914,49,640,914.0,49.0,640.0,11.948,1,1,0,0,0,1,1.0,0,914,914.0,0.0,0,0,914.0,49.0,640.0,11.948,11.948,0.0016064999999999,irrelevance,2
bca5fb110bc6ec2652a46a4d9d35ee16,live_multiple_578-156-4,live_multiple,1,1782,55,448,1782.0,55.0,448.0,8.89,1,1,0,0,0,1,1.0,0,1782,1782.0,0.0,0,0,1782.0,55.0,448.0,8.89,8.89,0.0014515,single_turn,2
bcd7bd3ac21596ff8ba04910130948ad,live_simple_14-3-10,live_simple,1,1000,50,384,1000.0,50.0,384.0,6.888,1,1,0,0,0,1,1.0,0,1000,1000.0,0.0,0,0,1000.0,50.0,384.0,6.888,6.888,0.001118,single_turn,2
bcd8af6e4aa80fbb4fb81a6e7685e11b,multi_turn_miss_param_74,multi_turn_miss_param,0,35726,488,2176,5954.333333333333,81.33333333333333,362.6666666666667,29.387,6,3,0,0,1,3,1.0,2,717,358.5,143.4,0,0,11908.666666666666,162.66666666666666,725.3333333333334,9.795666666666666,4.897833333333333,0.0142595,multi_turn,2
bcdfdd4c1d276f0b563517cac30527b3,multiple_168,multiple,1,1134,60,640,1134.0,60.0,640.0,10.404,1,1,0,0,0,1,1.0,0,1134,1134.0,0.0,0,0,1134.0,60.0,640.0,10.404,10.404,0.0016834999999999,single_turn,2
bcf62597a1d99f5b4597a557466669eb,multiple_103,multiple,1,1245,47,256,1245.0,47.0,256.0,5.12,1,1,0,0,0,1,1.0,0,1245,1245.0,0.0,0,0,1245.0,47.0,256.0,5.12,5.12,0.00091725,single_turn,2
bcff46843c514d9f1bb2b0900c582b7b,multiple_106,multiple,1,1275,49,576,1275.0,49.0,576.0,9.975,1,1,0,0,0,1,1.0,0,1275,1275.0,0.0,0,0,1275.0,49.0,576.0,9.975,9.975,0.00156875,single_turn,2
bd1fff282edc6ad40d290af0093a5270,live_simple_6-3-2,live_simple,1,994,50,320,994.0,50.0,320.0,5.236,1,1,0,0,0,1,1.0,0,994,994.0,0.0,0,0,994.0,50.0,320.0,5.236,5.236,0.0009885,single_turn,2
bd35afdcf4a04aee47172af57de58847,live_multiple_665-162-7,live_multiple,0,2593,63,1152,2593.0,63.0,1152.0,21.637,1,1,0,0,0,1,1.0,0,2593,2593.0,0.0,0,0,2593.0,63.0,1152.0,21.637,21.637,0.00307825,single_turn,2
bd4b8bab4bc706c069c690919ce174e5,live_irrelevance_384-81-45,live_irrelevance,0,1285,72,768,1285.0,72.0,768.0,13.02,1,1,0,0,0,1,1.0,0,1285,1285.0,0.0,0,0,1285.0,72.0,768.0,13.02,13.02,0.00200125,irrelevance,2
bd4f1501c83e2cf08f65260831d88966,live_irrelevance_589-184-0,live_irrelevance,0,1505,69,640,1505.0,69.0,640.0,12.822,1,1,0,0,0,1,1.0,0,1505,1505.0,0.0,0,0,1505.0,69.0,640.0,12.822,12.822,0.0017942499999999,irrelevance,2
bd5d81981a3bdf4a6ba3253804a53ffb,multi_turn_long_context_122,multi_turn_long_context,1,38460,1607,2880,4807.5,200.875,360.0,52.165,8,4,0,0,0,4,1.0,3,3210,1070.0,458.57142857142856,0,0,9615.0,401.75,720.0,13.04125,6.520625,0.018589,multi_turn,2
bd5f50052187d4b265f64f9d929d6abd,simple_python_192,simple_python,1,987,71,320,987.0,71.0,320.0,6.074,1,1,0,0,0,1,1.0,0,987,987.0,0.0,0,0,987.0,71.0,320.0,6.074,6.074,0.00102875,single_turn,2
bd838309f628969c2e293ee1de683ffb,live_irrelevance_572-179-1,live_irrelevance,0,1116,43,1024,1116.0,43.0,1024.0,15.8,1,1,0,0,0,1,1.0,0,1116,1116.0,0.0,0,0,1116.0,43.0,1024.0,15.8,15.8,0.002413,irrelevance,2
bd89719cd38b888260b8ac09b7bf7b40,multi_turn_miss_func_68,multi_turn_miss_func,1,107655,745,12224,6332.64705882353,43.8235294117647,719.0588235294117,130.601,17,6,0,0,3,11,1.8333333333333333,10,1408,281.6,88.0,0,1,17942.5,124.16666666666669,2037.3333333333333,21.76683333333333,7.682411764705883,0.0528517499999999,multi_turn,2
bdb89f9ed633548a63b5e505bf6a26a5,live_irrelevance_711-235-0,live_irrelevance,1,2369,202,768,1184.5,101.0,384.0,12.294,2,1,0,0,0,1,1.0,0,429,429.0,429.0,0,0,2369.0,202.0,768.0,12.294,6.147,0.0025322499999999,irrelevance,2
bdc4032625695e50576a9fdb54fd0d14,multi_turn_miss_func_53,multi_turn_miss_func,1,80199,532,4224,6169.153846153846,40.92307692307692,324.9230769230769,55.21399999999999,13,5,0,0,3,8,1.6,7,1053,263.25,87.75,0,1,16039.8,106.4,844.8,11.042799999999998,4.247230769230769,0.0295617499999999,multi_turn,2
bddb9eb8052afa74dbaf27455fbe98ed,live_irrelevance_172-26-0,live_irrelevance,1,2335,192,1728,1167.5,96.0,864.0,29.475,2,1,0,0,0,1,1.0,0,207,207.0,207.0,0,0,2335.0,192.0,1728.0,29.475,14.7375,0.00442375,irrelevance,2
bded16d5b4c458a5a2cdc5ff5183a695,live_multiple_292-130-1,live_multiple,1,1226,70,384,1226.0,70.0,384.0,12.823,1,1,0,0,0,1,1.0,0,1226,1226.0,0.0,0,0,1226.0,70.0,384.0,12.823,12.823,0.0012144999999999,single_turn,2
bdf6ce40e1f9640eb03648a57166dd9a,multi_turn_miss_func_25,multi_turn_miss_func,0,36212,468,4800,3621.2,46.8,480.0,59.243,10,5,0,0,1,5,1.0,4,817,204.25,90.77777777777776,0,0,7242.4,93.6,960.0,11.8486,5.924300000000001,0.019589,multi_turn,2
be1ea002d9404b28dddf678295ba1238,live_irrelevance_767-276-0,live_irrelevance,1,2059,68,1088,1029.5,34.0,544.0,17.559,2,1,0,0,0,1,1.0,0,173,173.0,173.0,0,0,2059.0,68.0,1088.0,17.559,8.7795,0.00282675,irrelevance,2
be2330622c274fd7a5bf93372fa33c16,multi_turn_base_128,multi_turn_base,0,26769,347,4032,3346.125,43.375,504.0,54.10600000000001,8,4,0,0,0,4,1.0,3,618,206.0,88.28571428571429,0,0,6692.25,86.75,1008.0,13.526500000000002,6.763250000000001,0.0154502499999999,multi_turn,2
be35459fd465da05a51164a0c4f79de4,simple_python_133,simple_python,1,1003,69,384,1003.0,69.0,384.0,9.042,1,1,0,0,0,1,1.0,0,1003,1003.0,0.0,0,0,1003.0,69.0,384.0,9.042,9.042,0.00115675,single_turn,2
be414f8f947984b1525608fef332564d,simple_python_244,simple_python,0,942,61,512,942.0,61.0,512.0,9.916,1,1,0,0,0,1,1.0,0,942,942.0,0.0,0,0,942.0,61.0,512.0,9.916,9.916,0.0013815,single_turn,2
be49769a916dd2acbaea8a10a01c7f52,multi_turn_miss_param_92,multi_turn_miss_param,0,70192,774,7552,4679.466666666666,51.6,503.4666666666666,87.17099999999999,15,6,0,0,2,9,1.5,8,1202,240.4,85.85714285714286,0,0,11698.666666666666,129.0,1258.6666666666667,14.5285,5.8114,0.0342,multi_turn,2
